#NAME	SRR13061234	SRR13061235	SRR13061236	SRR13061237	SRR13061238	SRR13061239	SRR13061240	SRR13061241	SRR13061242	SRR24889334	SRR24889335	SRR24889336	SRR24889338	SRR24889339	SRR24889340	SRR24889341	SRR24889342	SRR24889343	SRR24889344	SRR24889345	SRR24889346	SRR24889347	SRR24889349	SRR24889350	SRR24889351
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_brassicacearum	0	6.81E-06	5.59E-06	7.23E-06	8.03E-06	5.00E-06	7.27E-06	4.11E-06	3.40E-06	2.22E-06	1.00E-05	0	4.95E-06	1.59E-05	0	6.88E-06	4.54E-06	3.79E-06	5.71E-06	1.09E-05	0	1.14E-05	6.46E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_brenneri	0	6.81E-06	2.80E-05	0	0	0	0	0	6.81E-06	0	7.50E-06	0	9.90E-06	0	3.99E-06	0	0	0	5.71E-06	0	0	9.81E-06	4.30E-06	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_cedrina	0	0	0	0	0	0	0	0	0	1.48E-06	5.00E-06	0	0	0	0	0	7.57E-06	1.90E-06	0	0	0	1.64E-06	1.08E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_cerasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51E-06	0	0	0	0	1.64E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_chlororaphis	0	6.81E-06	2.80E-05	1.99E-05	1.61E-05	2.00E-05	1.45E-05	4.11E-06	3.40E-06	6.66E-06	2.25E-05	0	9.90E-06	2.78E-05	1.60E-05	6.88E-06	9.09E-06	1.14E-05	1.43E-05	6.53E-06	0	1.14E-05	8.61E-06	1.33E-05	2.30E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_cichorii	0	6.81E-06	1.12E-05	5.42E-06	0	0	3.63E-06	0	0	0	5.00E-06	0	0	7.94E-06	2.00E-06	3.13E-06	3.03E-06	0	2.85E-06	6.53E-06	0	1.64E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_citronellolis	0	0	0	7.23E-06	0	0	1.45E-05	1.65E-05	3.40E-06	7.40E-07	0	0	1.48E-05	3.97E-06	2.00E-06	1.88E-06	1.21E-05	0	2.85E-06	6.53E-06	0	0	8.61E-06	9.98E-06	1.02E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_coronafaciens	0	0	0	0	0	0	7.27E-06	0	0	1.48E-06	2.50E-06	0	0	3.97E-06	2.00E-06	1.88E-06	0	7.58E-06	0	2.18E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_corrugata	0	6.81E-06	0	5.42E-06	0	0	0	2.06E-06	3.40E-06	0	0	0	0	0	2.00E-06	1.25E-06	4.54E-06	1.90E-06	2.85E-06	8.71E-06	0	0	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_cremoricolorata	0	6.81E-06	0	3.62E-06	8.03E-06	0	3.63E-06	4.11E-06	0	7.40E-07	0	0	0	7.94E-06	0	3.75E-06	1.51E-06	1.90E-06	0	0	0	4.91E-06	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_denitrificans_(nomen_rejiciendum)	0	0	5.59E-06	5.42E-06	0	0	3.63E-06	6.17E-06	6.81E-06	1.48E-06	1.00E-05	0	0	0	2.00E-06	0	1.51E-06	5.69E-06	2.85E-06	2.18E-06	0	1.64E-06	2.15E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_entomophila	0	0	5.59E-06	3.62E-06	0	1.00E-05	3.63E-06	8.23E-06	1.02E-05	7.40E-07	2.50E-06	0	1.48E-05	0	1.20E-05	1.88E-06	9.09E-06	0	2.85E-06	2.18E-06	0	9.81E-06	6.46E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_extremaustralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99E-06	1.88E-06	1.51E-06	1.90E-06	2.85E-06	0	0	0	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_extremorientalis	0	0	0	0	0	0	0	2.06E-06	3.40E-06	0	0	0	0	0	2.00E-06	1.25E-06	0	0	0	0	0	3.27E-06	4.30E-06	0	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_fluorescens	0.000151378	2.04E-05	6.15E-05	2.71E-05	1.61E-05	3.50E-05	3.63E-05	2.67E-05	5.10E-05	7.40E-06	6.75E-05	0.00012012	4.45E-05	4.77E-05	2.79E-05	1.88E-05	2.88E-05	2.46E-05	1.71E-05	2.83E-05	5.68E-05	5.07E-05	3.66E-05	4.99E-05	2.30E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_fragi	0	0	0	0	0	0	1.09E-05	0	3.40E-06	7.40E-07	7.50E-06	0	0	0	0	6.25E-07	0	3.79E-06	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_frederiksbergensis	0	0	0	1.81E-06	1.61E-05	0	0	0	6.81E-06	0	2.50E-06	0	9.90E-06	0	3.99E-06	1.88E-06	3.03E-06	0	0	4.35E-06	0	1.64E-06	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_fulva	0	0	1.68E-05	1.81E-06	0	0	3.63E-06	6.17E-06	0	2.22E-06	0	0	4.95E-06	0	0	5.63E-06	0	1.90E-06	0	2.18E-06	0	3.27E-06	4.30E-06	0	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_furukawaii	0.000151378	0	5.59E-06	1.81E-06	8.03E-06	5.00E-06	0	6.17E-06	0	5.92E-06	0	0	0	0	2.00E-06	6.25E-07	0	1.90E-06	2.85E-06	4.35E-06	0	1.64E-06	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_fuscovaginae	0	0	0	1.81E-06	0	5.00E-06	0	0	0	1.48E-06	2.50E-06	0	0	0	0	6.25E-07	3.03E-06	0	0	0	0	1.64E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_granadensis	0	0	5.59E-06	0	8.03E-06	0	0	0	0	0	5.00E-06	0	0	0	0	6.25E-07	0	1.90E-06	0	0	0	3.27E-06	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_guangdongensis	0	6.81E-06	0	5.42E-06	0	5.00E-06	0	0	0	7.40E-07	0	0	0	0	2.00E-06	0	0	0	0	0	0	0	2.15E-06	0	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_knackmussii	0	6.81E-06	0	5.42E-06	0	1.00E-05	3.63E-06	8.23E-06	0	0	2.50E-06	0	0	0	0	0	6.06E-06	0	0	2.18E-06	0	8.18E-06	4.30E-06	9.98E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_koreensis	0	6.81E-06	5.59E-06	1.81E-06	0	0	3.63E-06	0	6.81E-06	1.48E-06	2.50E-06	0	1.98E-05	3.97E-06	2.00E-06	1.88E-06	4.54E-06	1.90E-06	0	2.18E-06	0	4.91E-06	0	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_kribbensis	0	1.36E-05	0	1.81E-06	0	0	0	0	0	1.48E-06	0	0	0	0	2.00E-06	0	0	0	2.85E-06	0	0	1.64E-06	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_lactis	0	0	0	0	8.03E-06	0	0	0	3.40E-06	0	7.50E-06	0	0	0	0	0	0	1.90E-06	0	0	0	0	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_libanensis	0	0	0	1.81E-06	0	0	0	2.06E-06	0	0	0	0	4.95E-06	0	3.99E-06	6.25E-07	0	0	0	0	0	1.64E-06	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_lini	0	0	5.59E-06	3.62E-06	0	0	3.63E-06	4.11E-06	1.02E-05	7.40E-07	5.00E-06	0	9.90E-06	0	3.99E-06	3.13E-06	3.03E-06	0	0	0	0	4.91E-06	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_litoralis	0	6.81E-06	0	0	0	0	3.63E-06	0	0	1.48E-06	0	0	0	0	0	2.50E-06	0	3.79E-06	2.85E-06	2.18E-06	0	0	0	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_lundensis	0	0	5.59E-06	1.81E-06	0	0	0	0	0	0	7.50E-06	0	9.90E-06	3.97E-06	0	1.25E-06	0	0	2.85E-06	2.18E-06	0	0	0	0	1.28E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_lurida	0	0	0	1.81E-06	0	0	0	0	0	0	5.00E-06	0	0	0	3.99E-06	6.25E-07	6.06E-06	0	0	2.18E-06	0	1.64E-06	4.30E-06	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_luteola	0	0	0	0	0	5.00E-06	7.27E-06	0	0	0	5.00E-06	0	4.95E-06	0	0	0	3.03E-06	1.90E-06	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_mandelii	0	0	1.12E-05	3.62E-06	0	5.00E-06	0	4.11E-06	6.81E-06	2.96E-06	5.00E-06	0	0	0	0	3.13E-06	3.03E-06	3.79E-06	2.85E-06	0	0	1.64E-06	0	1.33E-05	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_marincola	0	0	5.59E-06	0	0	0	1.82E-05	2.06E-06	0	0	7.50E-06	0	1.48E-05	7.94E-06	2.00E-06	0	3.03E-06	1.90E-06	0	2.18E-06	0	0	2.15E-06	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_mediterranea	0	0	5.59E-06	1.81E-06	8.03E-06	5.00E-06	0	0	0	7.40E-07	5.00E-06	0	0	3.97E-06	2.00E-06	6.25E-07	4.54E-06	3.79E-06	0	2.18E-06	0	1.64E-06	0	6.65E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_mendocina	0	0	1.12E-05	7.23E-06	0	1.50E-05	1.45E-05	4.11E-06	1.02E-05	3.70E-06	5.00E-06	6.01E-05	2.47E-05	3.97E-06	2.00E-06	1.00E-05	3.03E-06	5.69E-06	2.57E-05	8.71E-06	5.68E-05	1.64E-06	3.66E-05	3.66E-05	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_monteilii	0	0	1.12E-05	0	0	0	0	4.11E-06	0	0	5.00E-06	0	9.90E-06	7.94E-06	2.00E-06	2.50E-06	3.03E-06	0	0	4.35E-06	0	3.27E-06	8.61E-06	0	1.28E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_moraviensis	0	0	0	1.08E-05	0	0	3.63E-06	4.11E-06	6.81E-06	8.87E-06	5.00E-06	0	2.97E-05	7.94E-06	5.99E-06	1.25E-06	3.03E-06	7.58E-06	0	8.71E-06	0	8.18E-06	1.08E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_mosselii	0	0	0	1.81E-06	0	0	0	2.06E-06	0	0	0	0	0	0	0	6.25E-07	0	0	0	0	0	0	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_mucidolens	0	0	1.12E-05	0	8.03E-06	0	3.63E-06	0	3.40E-06	7.40E-07	5.00E-06	0	0	0	0	1.25E-06	0	0	0	0	0	0	0	3.33E-06	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_oleovorans	0	6.81E-06	0	3.62E-06	0	0	3.63E-06	2.06E-06	0	1.48E-06	1.00E-05	0	0	0	0	3.75E-06	4.54E-06	1.90E-06	1.43E-05	0	0	0	1.29E-05	1.66E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_orientalis	0	6.81E-06	5.59E-06	5.42E-06	0	5.00E-06	7.27E-06	0	3.40E-06	4.44E-06	1.00E-05	6.01E-05	4.95E-06	3.97E-06	3.99E-06	1.88E-06	1.51E-06	1.90E-06	2.85E-06	8.71E-06	0	4.91E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_oryzae	0	6.81E-06	0	3.62E-06	8.03E-06	5.00E-06	3.63E-06	0	3.40E-06	2.96E-06	7.50E-06	0	9.90E-06	1.19E-05	9.98E-06	2.50E-06	9.09E-06	0	0	0	0	4.91E-06	0	3.33E-06	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_oryzihabitans	0.000151378	0	2.24E-05	1.08E-05	0	5.00E-06	7.27E-06	2.06E-06	0	2.22E-06	5.00E-06	0	4.95E-06	3.97E-06	2.00E-06	2.50E-06	1.51E-06	3.79E-06	0	4.35E-06	0	6.54E-06	4.30E-06	9.98E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_palleroniana	0	0	0	1.81E-06	0	0	0	0	0	7.40E-07	7.50E-06	0	4.95E-06	0	0	6.25E-07	1.51E-06	0	0	0	0	0	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_parafulva	0	6.81E-06	0	0	0	0	0	6.17E-06	1.02E-05	5.92E-06	1.25E-05	0	4.95E-06	0	0	2.50E-06	1.51E-06	1.90E-06	0	6.53E-06	0	1.64E-06	6.46E-06	3.33E-06	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_pelagia	0	0	5.59E-06	5.42E-06	0	5.00E-06	2.18E-05	4.11E-06	0	3.70E-06	0	0	4.95E-06	3.97E-06	5.99E-06	0	0	3.79E-06	2.85E-06	0	0	0	0	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_plecoglossicida	0	0	0	0	0	0	0	0	0	0	7.50E-06	0	4.95E-06	7.94E-06	0	0	3.03E-06	1.90E-06	0	0	0	1.64E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_poae	0	0	5.59E-06	0	0	0	0	2.06E-06	3.40E-06	0	2.50E-06	0	0	0	2.00E-06	0	1.51E-06	0	0	0	0	0	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_pohangensis	0	0	1.12E-05	5.42E-06	0	5.00E-06	0	4.11E-06	1.36E-05	7.40E-07	5.00E-06	0	4.95E-06	0	2.00E-06	4.38E-06	3.03E-06	1.90E-06	0	0	0	4.91E-06	0	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_prosekii	0.000151378	0	0	3.62E-06	0	0	0	4.11E-06	3.40E-06	7.40E-07	5.00E-06	0	1.48E-05	7.94E-06	5.99E-06	5.63E-06	1.51E-06	1.90E-06	0	0	0	3.27E-06	0	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_protegens	0	0	1.68E-05	1.27E-05	8.03E-06	0	3.63E-06	0	6.81E-06	2.22E-06	7.50E-06	0	4.95E-06	0	7.98E-06	1.88E-06	4.54E-06	5.69E-06	0	0	0	3.27E-06	4.30E-06	3.33E-06	1.28E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_psychrophila	0	6.81E-06	0	1.81E-06	0	1.00E-05	0	6.17E-06	1.36E-05	0	5.00E-06	0	0	1.19E-05	0	1.25E-06	4.54E-06	3.79E-06	0	0	0	0	2.15E-06	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_psychrotolerans	0	6.81E-06	0	3.62E-06	0	5.00E-06	0	2.06E-06	3.40E-06	2.96E-06	7.50E-06	0	0	0	3.99E-06	1.25E-06	1.51E-06	1.90E-06	0	8.71E-06	0	3.27E-06	4.30E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_putida	0	6.81E-06	4.47E-05	4.16E-05	1.61E-05	3.00E-05	5.09E-05	3.70E-05	3.06E-05	2.14E-05	3.25E-05	0	1.98E-05	3.18E-05	3.79E-05	1.94E-05	3.33E-05	1.52E-05	2.85E-05	1.31E-05	5.68E-05	2.45E-05	3.66E-05	4.66E-05	1.79E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_reinekei	0	0	0	0	0	0	0	2.06E-06	0	0	0	0	0	3.97E-06	0	3.13E-06	3.03E-06	0	0	2.18E-06	0	1.64E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_resinovorans	0	0	1.68E-05	5.42E-06	8.03E-06	2.00E-05	1.09E-05	4.11E-06	0	3.70E-06	2.50E-06	0	0	1.19E-05	3.99E-06	5.00E-06	6.06E-06	1.90E-06	0	2.18E-06	0	1.64E-06	0	2.00E-05	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_rhizosphaerae	0	1.36E-05	5.59E-06	0	0	0	0	0	0	0	2.50E-06	0	0	3.97E-06	0	2.50E-06	3.03E-06	1.90E-06	0	2.18E-06	0	3.27E-06	0	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_rhodesiae	0	0	0	0	0	0	0	2.06E-06	0	0	5.00E-06	0	4.95E-06	0	0	5.00E-06	1.51E-06	1.90E-06	0	0	0	0	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sabulinigri	0	6.81E-06	0	0	1.61E-05	0	0	0	6.81E-06	7.40E-07	2.50E-06	0	4.95E-06	3.97E-06	3.99E-06	0	0	0	0	0	0	1.64E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_salegens	0	0	5.59E-06	7.23E-06	0	0	3.63E-06	0	3.40E-06	2.96E-06	1.25E-05	0	0	3.97E-06	0	1.25E-06	0	1.90E-06	0	4.35E-06	0	0	0	6.65E-06	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_saudiphocaensis	0	1.36E-05	5.59E-06	5.42E-06	8.03E-06	0	3.63E-06	0	1.36E-05	5.18E-06	2.50E-06	0	4.95E-06	1.19E-05	0	6.25E-07	3.03E-06	1.90E-06	0	0	0	1.64E-06	2.15E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_savastanoi	0	0	0	1.81E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sihuiensis	0.000454133	2.72E-05	1.68E-05	1.08E-05	0	1.50E-05	1.45E-05	6.17E-06	3.40E-06	0	2.50E-06	0	4.95E-06	0	0	0	1.51E-06	1.90E-06	0	2.18E-06	0.000113514	3.27E-06	0.000103307	2.66E-05	2.56E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_silesiensis	0	6.81E-06	1.12E-05	0	8.03E-06	0	1.09E-05	2.06E-06	6.81E-06	0	2.50E-06	0	0	0	2.00E-06	3.13E-06	3.03E-06	1.90E-06	2.85E-06	4.35E-06	0	1.14E-05	0	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_simiae	0	0	5.59E-06	7.23E-06	1.61E-05	2.00E-05	0	0	6.81E-06	7.40E-07	1.50E-05	0	4.95E-06	3.97E-06	0	1.88E-06	4.54E-06	1.90E-06	2.85E-06	2.18E-06	0	4.91E-06	0	2.00E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._02C_26	0	0	0	5.42E-06	0	0	0	0	0	0	7.50E-06	0	4.95E-06	0	0	0	1.51E-06	0	0	0	0	0	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._11K1	0	0	0	1.81E-06	0	0	0	0	0	2.22E-06	0	0	0	0	2.00E-06	2.50E-06	3.03E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._31-12	0	0	0	1.81E-06	0	1.00E-05	0	0	3.40E-06	0	5.00E-06	0	0	0	0	6.25E-07	1.51E-06	0	0	0	0	0	0	2.00E-05	5.12E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._7SR1	0	0	1.12E-05	0	0	0	0	0	3.40E-06	1.48E-06	5.00E-06	0	4.95E-06	3.97E-06	0	6.25E-07	0	0	0	2.18E-06	0	0	0	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._ACM7	0	0	0	3.62E-06	8.03E-06	0	7.27E-06	2.06E-06	0	1.48E-06	5.00E-06	0	4.95E-06	0	5.99E-06	0	7.57E-06	3.79E-06	0	2.18E-06	0	3.27E-06	2.15E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._ATCC_13867	0	0	1.12E-05	5.42E-06	0	5.00E-06	3.63E-06	8.23E-06	3.40E-06	6.66E-06	7.50E-06	0	0	0	5.99E-06	6.25E-06	3.03E-06	3.79E-06	0	4.35E-06	0	1.64E-06	2.15E-06	0	7.68E-06
