#NAME	SRR24889296	SRR24889327	SRR24889328	SRR24889329	SRR24889330	SRR24889331	SRR24889332	SRR24889333	SRR29195097	SRR29195098	SRR29195099	SRR29195100	SRR29195101	SRR29195102	SRR29195103	SRR29195104
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae	4.81E-05	0	0	1.46E-05	1.44E-05	2.65E-05	0	0	0	3.47E-05	0	0	0	0	3.51E-05	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa|s__Formosa_sp._Hel1_33_131	0	8.53E-05	0	7.32E-06	0	0	0	0	0	0	0	8.08E-05	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Emcibacterales|f__Emcibacteraceae|g__Emcibacter|s__Emcibacter_sp._MEBiC09520	0	0	0	0	0	0	0	0.000150682	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_sp._17Sr1-1	0	0	0	0	0	0	7.31E-05	0	0	0	0	0	9.98E-05	0	0	0
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Borreliaceae|g__Borrelia|s__Borrelia_coriaceae	0	0	0	0	0	0	0	0	0	0	0	0.000161603	1.11E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp._JS623	0	0	0	0	0	0	0	0	0	0	0	0.000161603	1.11E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._AWRP	1.20E-05	8.53E-05	0	0	0	0	0	7.53E-05	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Neorhizobium|s__Neorhizobium_sp._NCHU2750	0	0	0	0	0	5.30E-05	0	7.53E-05	0	0	0	0	4.43E-05	0	0	0
d__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae|g__Methylacidiphilum|s__Methylacidiphilum_fumariolicum	0	0	0	2.44E-06	3.60E-06	0	0	0	4.10E-05	0	0.000125423	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp._Y-01	0	0	0	0	1.08E-05	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Pseudodesulfovibrio|s__Pseudodesulfovibrio_aespoeensis	0	0	0	2.44E-06	0	0	0	0	0	0	0	8.08E-05	8.87E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Tistrella|s__Tistrella_mobilis	0	0	0	2.44E-06	0	0	0	0	0	6.94E-05	0	0	9.98E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Ureibacillus|s__Ureibacillus_thermosphaericus	3.61E-05	0	0	7.32E-06	2.88E-05	5.30E-05	0	0	0	3.47E-05	0	0	0	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae|g__Sporolactobacillus|s__Sporolactobacillus_terrae	0	0	0	9.76E-06	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_hundungensis	0	0	0	4.88E-06	0	0	0	0	4.10E-05	0	0.000125423	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_owensii	0	0	0	0	7.20E-06	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_clausii	0	0	0	0	7.20E-06	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_yeei	0	0	0	4.88E-06	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Pelobacter|s__Pelobacter_carbinolicus	0	0	0	0	0	0	0	0	8.21E-05	0	0	0	8.87E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Leucobacter_triazinivorans	6.01E-05	0	0	9.76E-06	0	2.65E-05	0	0	4.10E-05	0	0	0	3.33E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Marinomonas_sp._FW-1	0	0.00017059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Dehalobacter|s__Dehalobacter_restrictus	0	0.00017059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_hydrothermalis	0	8.53E-05	0	0	0	0	7.31E-05	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae|g__Acaryochloris|s__Acaryochloris_marina	0	8.53E-05	0	4.88E-06	0	7.95E-05	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Sinorhizobium|s__Sinorhizobium_americanum	0	0	0	0	0	0	0	0	0	0	0	8.08E-05	8.87E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_sp._21MFCrub1.1	0	0	0	2.44E-06	0	5.30E-05	0	0	0	0	0	8.08E-05	3.33E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	0	0	0	7.32E-06	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_carboxidivorans	0	0	0	4.88E-06	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp._YP14	0	0	0	4.88E-06	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis|g__Caldicellulosiruptor|s__Caldicellulosiruptor_obsidiansis	0	0	0	4.88E-06	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Actinosynnema|s__Actinosynnema_pretiosum	0	0	0	4.88E-06	0	0	0	7.53E-05	0	0	0	0	8.87E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus|s__Alicyclobacillus_acidocaldarius	0	0	0	0	7.20E-06	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__Gramella_fulva	0	0	0	0	7.20E-06	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hylemonella|s__Hylemonella_gracilis	0	0	0	2.44E-06	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|s__Burkholderiales_bacterium_GJ-E10	0	0	0	2.44E-06	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Azoarcus|s__Azoarcus_sp._SY39	0	0	0	2.44E-06	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Microvirgula|s__Microvirgula_aerodenitrificans	1.20E-05	0	0	0	0	0	0	0	0	3.47E-05	0	0	0.000121921	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_extremorientalis	0	8.53E-05	0	8.30E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Azospirillum|s__Azospirillum_lipoferum	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0.000144089	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_rhodochrous	1.20E-05	0	0	9.76E-06	0	0	0.000146156	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Otariodibacter|s__Otariodibacter_oris	1.20E-05	0	0	2.44E-06	1.44E-05	0	0	0	0	0.000138894	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fructivorans	0	0	0	0	3.60E-06	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp._ZXY-2	4.81E-05	0	0	1.22E-05	0	2.65E-05	0	0	0	0	0	8.08E-05	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_hydrocarbonoclasticus	0	0	0	7.57E-05	0	0	0	0	0	0	0	8.08E-05	1.11E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_tetani	0	8.53E-05	0	0	0	0	0	0	8.21E-05	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium|s__Phenylobacterium_sp._HYN0004	0	8.53E-05	0	0	0	0	0	0	8.21E-05	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Parashewanella|s__Parashewanella_spongiae	0	8.53E-05	0	0	0	0	0	0	8.21E-05	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_minutissimum	0	0	0	6.10E-05	0	0.000105952	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._SY8519	0	0	0	0	3.60E-06	2.65E-05	0	0	0	0	0	8.08E-05	4.43E-05	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_hellenica	0	0	0	2.44E-06	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter|s__Hymenobacter_sp._BRD72	0	0	0	0	0	0	0	0	4.10E-05	0	0.000125423	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_contaminans	0	0	0	2.44E-06	0	0	0	7.53E-05	0	0	0	0	8.87E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cedecea|s__Cedecea_neteri	0	0	0	0	3.60E-06	2.65E-05	0	0	0	0	0	8.08E-05	5.54E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas_europaea	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_sojae	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_rhizovicinus	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Crenobacter|s__Crenobacter_cavernae	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp._ACO-34A	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_seminalis	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|s__Rhodospirillaceae_bacterium_R5959	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_pseudoflava	0	0	0	0	0	0	0	0	0	0	0	0	0.000166257	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfosarcina|s__Desulfosarcina_ovata	0	0	0	0	0	0	7.31E-05	0	8.21E-05	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_citelli	0	8.53E-05	0	0	0	0	0	0	0	0	0	8.08E-05	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Mucilaginibacter|s__Mucilaginibacter_mallensis	0	8.53E-05	0	0	0	0	0	0	0	0	0	8.08E-05	0	0	0	0
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	0	0	0	0	3.60E-06	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Virgibacillus|s__Virgibacillus_necropolis	0	0	0	0	3.60E-06	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__Gramella_sp._MAR_2010_147	0	0	0	4.88E-06	0	0	0	0	0	3.47E-05	0.000125423	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_epidermidicanis	3.61E-05	0	0	7.57E-05	0	5.30E-05	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_siliguriense	0	0	0	2.44E-06	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Elizabethkingia|s__Elizabethkingia_bruuniana	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_aquatilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_helveticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_alkalescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_tribocorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Cyanobium|s__Cyanobium_gracile	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae|g__Leptospira|s__Leptospira_biflexa	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella|s__Sebaldella_termitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Methanofollis|s__Methanofollis_liminatans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_kullabergensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Sulfurimonas|s__Sulfurimonas_gotlandica	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_sp._LY-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|s__Actinobacteria_bacterium_IMCC26256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_agarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Planctomycetes|s__Planctomycetes_bacterium_FF011L	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Rheinheimera|s__Rheinheimera_sp._LHK132	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Viruses|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae|g__Methanocaldococcus|s__Methanocaldococcus_infernus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Sulfurimonas|s__Sulfurimonas_autotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium|s__Chlorobium_phaeobacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Moritellaceae|g__Moritella|s__Moritella_yayanosii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Lysinibacillus|s__Lysinibacillus_timonensis	1.20E-05	0	0	0	0	0	0	0	8.21E-05	6.94E-05	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp._RG1	0	0	0	1.46E-05	7.20E-06	5.30E-05	0	0	0	0	0	0	8.87E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_nenjiangensis	0	0	0	1.22E-05	2.88E-05	5.30E-05	0	0	0	6.94E-05	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae|g__Blattabacterium|s__Blattabacterium_sp._(Nauphoeta_cinerea)	0	8.53E-05	0	2.44E-06	0	0	0	7.53E-05	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_stepanovicii	2.41E-05	0	0	1.22E-05	3.60E-06	0	0	0	0.000123122	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_pseudomycoides	0	0	0	4.88E-06	0	0	0.000146156	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Tsukamurellaceae|g__Tsukamurella|s__Tsukamurella_tyrosinosolvens	1.20E-05	0	0	9.76E-06	0	0	0	0	4.10E-05	0	0	0	9.98E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Virgibacillus|s__Virgibacillus_sp._6R	0	0	0	0	1.08E-05	2.65E-05	7.31E-05	0	4.10E-05	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_aurum	3.61E-05	0	0	2.44E-06	7.20E-06	2.65E-05	0	0	0	3.47E-05	0	0	5.54E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_sp._HSIEG1	0	0	0	0	7.20E-06	2.65E-05	0	0	0	0	0	0	0	0	0.000128586	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Halobacillus|s__Halobacillus_litoralis	0	0	0	2.44E-06	3.60E-06	0	0	7.53E-05	0	0	0	8.08E-05	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|g__Minicystis|s__Minicystis_rosea	1.20E-05	0	0	1.71E-05	0	0	0	0	0	0	0	0	0.000133005	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Curtobacterium_sp._MR_MD2014	0	0	0	0	3.60E-06	0	0	0	0	0	0	8.08E-05	7.76E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_paucimobilis	0	0	0	0	0	0	0	0.000150682	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_sp._FWC26	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Micropruina|s__Micropruina_glycogenica	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Endozoicomonadaceae|g__Endozoicomonas|s__Endozoicomonas_montiporae	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_acinonychis	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Ferroglobus|s__Ferroglobus_placidus	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Viruses|o__Caudovirales|f__Siphoviridae|g__Brussowvirus|s__Streptococcus_phage_TP-778L	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Viruses|o__Caudovirales|f__Siphoviridae|g__Detrevirus|s__Pseudomonas_virus_D3	0	0	0	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_davaonensis	0	0	0	2.44E-06	0	0	0	0	0	0	0.000125423	0	3.33E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_ficellus	0	0	0	2.44E-06	0	0	0	0	0	0	0.000125423	0	3.33E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_sp._ESTM1D_MKCIP4_1	0	0	0	0	7.20E-06	0	7.31E-05	0	0	0	0	8.08E-05	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_cobaltidurans	0	8.53E-05	0	0	0	0	0	7.53E-05	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp._ABRD24	2.41E-05	0	0	0	0	0	0	0	0	0	0.000125423	0	1.11E-05	0	0	0
