SampleID	Group	PCoA1	PCoA2
Meta_Sp_822_S169_R1_1	Healthy	0.25247800636859	0.0644326034576111
Meta_Sp_825_S23_R1_1	Healthy	0.251614926245367	0.0873041658648715
Meta_Sp_84_S70_R1_1	Healthy	0.257166011541489	0.0870299429450339
Meta_Sp_85_S135_R1_1	Healthy	0.124637124599968	0.01823593866151
Meta_Sp_854_S40_R1_1	Healthy	0.259873623037144	0.0864193073194836
Meta_Sp_858_S125_R1_1	Healthy	0.230561994739601	0.057924834039371
Meta_Sp_860_S101_R1_1	Healthy	0.250356730169925	0.088088456547549
Meta_Sp_862_S69_R1_1	Healthy	0.236841414278714	0.0698676445621308
Meta_Sp_870_S46_R1_1	Healthy	0.255944788245232	0.0860213539056478
Meta_Sp_876_S134_R1_1	Healthy	0.194920232095658	0.0657657102350228
