#SampleID	174LBQA	206ZFDA	287DJQA	388DHLA	LD200117-0003_L3_1000785	LD200117-0004_L3_1000786	LD200117-0005_L3_1000787	LD200117-0006_L3_1000734	LD200117-0007_L3_1000735	LD200117-0008_L3_1000736	LD200117-0009_L3_1000737	LD200117-0010_L3_1000738	LD200117-0011_L3_1000739	LD200117-0012_L3_1000740	LD200117-0013_L3_1000741	LD200117-0014_L3_1000742	LD200117-0015_L3_1001290	LD200117-0016_L3_1001359	LD200117-0017_L3_1001360	LD200117-0018_L3_1000753	LD200117-0019_L3_1000754	LD200117-0020_L3_1000755	LD200117-0021_L4_1000756	LD200117-0022_L4_1000757	LD200117-0023_L4_1000758	LD200117-0024_L4_1000759	LD200117-0025_L2_R1000760	LD200117-0026_L2_1000761	LD210301-0050_S20210312-0111_376VYKZ	LD210301-0051_S20210312-0112_377VHWH	LD210301-0052_S20210312-0113_086VHXM	LD210301-0053_S20210312-0114_R173VHJW	LD210301-0054_S20210312-0115_384VCZL	LD210301-0055_S20210312-0116_372VJHK	LD210301-0056_S20210312-0117_348VYQM	LD210301-0057_S20210312-0118_371VTYJ	LD210301-0058_S20210312-0119_367VWSY	LD210301-0059_S20210312-0120_002VWWX	LD210301-0060_S20210312-0121_031VPYH	LD210301-0061_S20210312-0122_357VLTS	LD210301-0062_S20210312-0123_342VCSL	LD210304-0033_S20210324-0146_036VXHM	LD210304-0034_S20210324-0147_358VWXC	LD210304-0035_S20210324-0148_347VPZL	LD210304-0036_S20210324-0149_047VLRL	LD210304-0037_S20210324-0152_350VLYY	LD210304-0038_S20210324-0153_180VHMQ	LD210304-0039_S20210324-0154_006VHQK	LD210304-0040_S20210324-0155_199VOZQ	LD210304-0041_S20210324-0156_235VDBJ	LD210304-0042_S20210324-0157_027VYMX	LD210307-0034_S20210324-0158_388VDHL	LD210307-0035_S20210324-0159_390VNFD	LD210307-0036_S20210324-0160_392VWLL	LD210307-0037_S20210324-0161_153VWG	LD210307-0038_S20210324-0162_393VZLH	LD210307-0039_S20210324-0163_040VYDY	LD210307-0040_S20210324-0164_309VHJD	LD210307-0041_S20210324-0165_395VGSQ	LD210307-0042_S20210324-0166_036AXHM	LD210307-0043_S20210324-0167_358AWXC	LD210307-0044_S20210324-0168_083VYGC	LD210307-0045_S20210324-0169_004VWZY	LD210307-0046_S20210324-0170_227VZMH	LD210307-0047_S20210324-0150_351VZDY	LD210307-0048_S20210324-0151_243VHZH	LD210309-0041_S20210324-0175_347APZL	LD210309-0042_S20210324-0176_083AYGC	LD210309-0043_S20210324-0177_004AWZY	LD210309-0044_S20210324-0178_R227AZMH	LD210309-0045_S20210324-0179_351AZDY	LD210309-0046_S20210324-0180_R243AHZH	LD210309-0047_S20210324-0181_331ALDY	LD210309-0048_S20210324-0182_R215ATKH	LD210309-0049_S20210324-0183_325ALRY	LD210309-0050_S20210324-0184_379ALJJ	LD210309-0051_S20210324-0185_361ATLX	LD210309-0052_S20210324-0186_C010WL	LD210309-0053_S20210324-0187_C013MJH	LD210309-0054_S20210324-0188_C024XHR	LD210309-0055_S20210324-0189_C018LJP	LD210309-0056_S20210324-0190_C017YYM	LD210309-0057_S20210324-0191_C020LBJ	LD210309-0058_S20210324-0192_C022SMR	LD210309-0059_S20210324-0193_C014LWG	LD210309-0060_S20210324-0194_C025PCY	LD210309-0061_S20210324-0195_C002HHP	LD210309-0062_S20210324-0196_C001CJB	LD210309-0063_S20210324-0197_C006LYH	LD210309-0064_S20210324-0198_C007XXZ	LD210309-0065_S20210324-0199_C008QLX	LD210309-0066_S20210324-0200_C009HHY	LD210309-0067_S20210324-0201_C003XYQ	LD210309-0068_S20210324-0202_C026CBR	LD210309-0069_S20210324-0203_C031CQS	LD210309-0070_S20210324-0204_C034LJ	LD210309-0071_S20210324-0205_331VLDY	LD210309-0072_S20210324-0206_215VTKH	LD210309-0073_S20210324-0207_325VLRY	LD210309-0074_S20210324-0208_379VLJJ	LD210309-0075_S20210324-0209_361VTLX	LD210309-0076_S20210324-0210_359VYSH	LD210309-0077_S20210324-0211_R195VXXY	LD210309-0078_S20210324-0212_155VCHJ	LD210309-0079_S20210324-0213_353VGSZ	LD210309-0080_S20210324-0214_R149VYYD	LD210309-0081_S20210324-0215_322VCHL	LD210309-0082_S20210324-0216_230VLSH	LD210309-0083_S20210324-0217_370VLZW	LD210309-0084_S20210324-0218_373VHXR	LD210309-0085_S20210324-0219_110VZSZ	LD210309-0086_S20210324-0220_189VXZJ	LD210309-0087_S20210324-0221_220VDXP	LD210309-0088_S20210324-0222_362VLBJ	LD210310-0025_S20210324-0171_354VPYM	LD210310-0026_S20210324-0172_363VLH	LD210310-0027_S20210324-0173_364VCZ	LD210310-0028_S20210324-0174_366VZMY
K09926	1.62143	0	0	2.362625	23.550029	0	11.53654	3.7881	13.2429	0	21.199981	5.22619	4.69762	0	23.1095	12.9643	0	16.19523	0	0.52619	0	11.130976	2.712541	22.784004	0.357143	0	15.277515	15.35165	0	15.302249	0.461905	6.624886	13.4315	21.3452	30.95608	23.13474	22.927089	0.384615	0	23.72378	8.4185	0.769231	27.54694	8.872968	21.824961	0.552381	14.29963	21.842794	19.13006	2.116854	0	19.499611	18.848487	15.54323	35.51038	14.9786	32.0244806	0	0	0	12.8218	0	13.7595	0	22.95897	2.16667	0	0	0.283333	0	29.22143	3.3718	12.958567	27.80529	18.8667	12.01018	0	0	0	0	4.56667	0	0	0.357143	0	0	0	0.666667	0.464646	0	0	2	0	1	3.42381	0	15.9571	32.46946	35.6714	6.053368	1.967288	15.96114	0	15.52267	27.26928	0	23.3048	0	0.5	25.9833	0	0	0	0	5.79524	0	0	14.1595
K03070	3.1379047	8.6607675	6.2612984	10.607047	52.8837295	35.3672951	81.1510067	98.6531787	23.7236147	30.6197782	54.9299483	57.934692384	17.3908592	19.2347889	47.8106429	43.9018515	106.985739	41.4951288	5.8122118	14.9746839	33.0835578	79.0117084	116.5628864	54.5504622	91.5021996	42.3130346	74.1287176	55.7747802	50.3328879	61.8513935	12.8655754	17.3811229	25.5864782	43.6203456	58.313567	53.9771235	49.6322629	23.9563854	38.6896055	64.7535231	90.783191	12.04912932	69.68574	26.427508	58.7719101	19.7212787	50.6936158	59.9243177	63.6207455	37.8369846	35.8157852	77.4495821	60.8925911	67.9970865	87.3651573	20.2299439	64.9168454	2.4342067	55.4957208	4.0364327	39.0251259	23.2595855	23.3776395	15.0399151	50.3137332	16.1001564	24.9504028	9.502631	34.8617516	21.3064141	59.8859674	61.4298569	46.4613925	61.4100661	34.4334892	55.1872316	117.1605607	87.5331891	97.1896107	74.6357099	84.5171553	84.9780347	62.7682141	102.5889597	83.4943211999999	90.1304237	90.1605734999999	113.3390694	115.8430339	114.2726851	94.427877	68.5206215	106.7857599	85.3766556	117.67301	92.8353544	43.3688649	53.4937332	54.6300586	27.607406	28.0171621	57.3180483	20.5190991	34.1998004	55.954272	40.9814662	49.6945923	17.4610543	23.0474667	52.67249	6.8104063	32.3997459	70.8383708	15.6221895	52.5975954	20.8437788	6.2554092	23.6532237
K15987	0	0	0	0	0.485944	0	0	3.3081656	0	13.113662	0.0794913	0.382592	0	0.265957	0.201613	0	5.4480018	0.158983	0	1.299063	9.488843	2.026575	1.614058	0	0.8387008	0.2495593	0	0.445106	1.66256	3.024109	0	0	0	0	0	0	0	0.956855	0.389706	0.159236	5.3813652	0.159236	0.911373	0	0	0.5008628	7.1283148	1.0631418	0.4199696	0.458303	0.623846	0	0	0	1.642224	0	0	0.170648	3.467687	0	0	0.3937958	0	0	0	0	0.138535	0	0	0.79917	0.502094	1.413528	0	0.4852628	0.159236	0.3956426	2.3737343	4.8304428	2.8828955	5.584994	7.2666191	0.318471	6.2015316	9.2840901	4.8975311	2.260529	2.4307648	7.565377	4.5938631	2.722178	3.5755159	4.4819542	8.0923754	5.2727398	11.1813241	5.4709532	0.237944	0.0796178	0	0	3.368269	0.137785	0.158983	0	0	0.318219	0.151033	2.868559	2.054808	0.0794913	0	3.767312	0.158983	0.144997	0	1.11288	0.1978208	0
K00334	1.833333	0.373219	9.04844	6.011392	22.5613	10.3675	13.2279	1.81481	14.4274	0	31.8433	6.13675	9.72365	10.327987	29.4672	14.8547	0	16.2849	0.854701	4.59544	0.165242	11.765372	1.654321	17.1624	0.849206	5.30667	20.3048	13.7806	0	2.413223	0	7.45584	17.208	16.9231	24.7635	30.114	29.6895	0	0	29.3789	14.5783	1	29.4327	21.1026	24.0399	1.558405	14.1709	20.1225	27.371931	1.49288	1.499625	13.6895	26.3362	23.5926	10.92023	15.0256	33.9117	0	0	0	18.038	0	18.5954	0	28.8974	0	0	0	1.63248	0	24.4074	3.68661	30.5043	22.0826	21.034323	9.4245	0.787234	4.740738	0	0	3.52482	0	0	0.753968	6.94558	0	1.77778	0.360882	0.908985	0	0	0.954808	0	2.469136	4.07937	0	22.94872	22.7009	25.0684	7.85185	2.65812	18.7464	0	12.1396	27.9658	0	24.078562	0	0	29.5442	0.470085	0	0	0	11.0256	0	0	10.5185
K15828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22182	0	0	0	0	0	0	0.643496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3861	0	0.322581	0	0	0	0	0	1.322581	0.537937	0	0	0	0	0	0	0	0	0	0	1	0	0.322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17810	0	0	0	0	0.230415	0	0	0.870206	0	0	0	0	0	0	0	0	0.132979	0	0	0	0	0.299646	0.132979	0	0.523936	0	0	0.490122	0.265957	0	0	0	0	0	0	0	0	0	0	0	0.37037	0	0	0	0	0	0.255435	0.318164	0	0.218085	0	0	0	0	0.144444	0	0	0	0	0	0	0	0	0	0	0	0	0.372341	0	0	0	0	0	0	0	0	0.37037	1.226512	0.265957	0	0.503349	0.882979	0	2.011657	0.930851	0.0460993	0.5319831	0.507338	0.185185	2.093058	1.531167	2.181315	0.185185	0.501643	2.107315	0.773512	0	0	0.265071	0	0.183951	0	0	0	0	0.416667	0	0	0.50641	0.531915	0	0.265957	0	0	0	0	0	0
K11738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205339	0	0	4.79852	0	0	0	0	0.205339	0	0.333333	0	0	0	0	0	0	0	0	0.102669	0	0	0.205339	0	0	0	0	0	0	0	0	0	0.0862423	0.102669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.256744	0	0	0	0	0	0	0	0	0	0	0	0	0.172485	0	1.73785	0	0.205339	0	0	0.102669	0	0	0	9.68296	0	0	0	0	0	0	0	0	0	0	0	0	0.102669	0	0	0	0	0	0	0.063655	0
K02014	31.5621093	11.5644003	31.7670094	44.4655129	394.6175451	262.2359018	173.5264872	252.9129558	162.8806359	54.3274304	339.6027316	129.6778973	98.0432132	86.7282424	481.912119	322.7779434	289.1950815	323.9917552	25.8601972	57.6201386	103.0797947	263.7683762	230.15297	313.3182892	270.0970822	32.6776108	250.9301384	303.1138231	246.266649	145.39263119	12.7429018	85.1820422	264.9604983	277.1713959	317.1817139	321.9001739	355.2564456	7.7087926	110.0391195	300.4682379	271.998774	21.9493442	541.9211617	217.2039662	366.6933519	17.2953799	346.2320918	386.635742499999	305.6145865	88.217353	37.7012267	344.2302668	391.9506594	360.1660806	299.4012554	206.0463781	389.7903584	14.9140687	159.2148024	9.1733988	291.1733876	30.6627932	187.272804	55.1777567	368.3731398	8.2157764	21.7360034	12.9500287	23.0987601	118.2039581	375.1765014	141.8101044	297.3726211	451.3552041	247.5493616	235.7580487	42.114222	266.2289031	283.1815243	300.209383	269.4244154	236.6668993	277.3967466	250.5889115	262.7358208	280.6807142	218.962441	263.0184884	286.2357519	265.784034	277.9446001	279.4283852	306.3702434	287.0485723	261.5434866	193.666569	313.5859875	470.2147445	363.1934366	184.6291182	69.3550284	384.3485555	5.100607	236.5445978	397.912046	136.0945115	422.7138609	50.0167239	49.3448803	823.5297692	7.0983913	53.3467977	69.224366	20.2004155	126.1832546	20.4829277	17.3298934	168.4935272
K21965	0	0	1.68724	0	0	27.51932	0	0	0	0	0	0	0	4.334468	0	0	0	0	0	3.59152	0.458333	0	0	0	0	0	0.289017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308642	0	0.308642	0	0	0	0	0	0	0	12.4027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K09935	0	0	0	0	0.446429	0	0	4.233933	0	0	0	0.672897	0	0	0	0	2.214592	0	0	0	0.224537	0.814076	0.237745	0	1.094677	0	0	0	2.104861	0.247312	0	0	0	0	0	0	0	0	0	0	4.570788	0	0.490196	0	0	0	2.613647	0.959862	0	0	0	0	0	0	0.787037	0	0.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309013	0	0	0	0	0.388021	0.610526	1.014592	2.793057	3.510919	0	0.925357	3.95098	1.179	6.383324	0.675926	4.194186	2.650083	2.631663	1.619821	7.174424	5.873575	2.605042	2.76471	2.11697	0	0	0	1.68056	0.490196	0	0	0	0	1.75	0	0.637255	0.333333	0	0	0	0	0	0	0	0	0
K18672	0	0	0	0	0.249158	0	0	8.701373	0	0	0	0	0	0	0.388869	0.0706215	5.54466	0	0.186761	1.511814	0	5.497772	7.276485	0.892857	4.768285	2.372275	0	2.64739	2.738038	1.537753	1.312147	2	1.843373	2.22772	0.937984	1.514666	0	3.25834	6.788623	1.184006	1.3447002	1.317724	1.446328	0	0	0	0	0.519774	2.086953	7.599067	1.88131	0	0	0	5.792863	0	0.411498	0	1.6	0.163449	0	4.199189	0.268817	0	0	1	0	0.00574713	0	0.824859	0.532409	0	0.215517	0	3.775529	1.271005	0	5.623612	4.586474	5.392211	7.0925284	4.086998	4.288355	4.2303308	5.375978	4.8227532	5.807817	7.272016	3.78809	9.114188	5.056123	7.962388	6.754577	3.050048	10.363968	16.2959	0	0	0	1.672734	0	1.470201	0.211864	0	0	3.586641	0	2.24767095	0.739159	1.173084	0	1.835378	0	0.0815451	1.0888	1.50064	0.3861	2.42857
K05800	2.58661	0	0	2.879628	17.37959	12.876463	12.80864	1.537939	14.3765	0	22.891096	8.22839	7.018516	0.240741	20.39641	11.13272	0	22.994988	0	0	0	7.01543	0	20.15436	0	0	13.57153	12.460978	0	0	0	5.45655	22.400559	13.5679	30.62115	19.725333	19.909326	0.679012	0	24.36816	10.6265	0.141975	0.462963	14.33023	19.25002	0	15.10489	19.39386	25.2963	4.373453	0.299383	25.06553	0	17.44442	7.571373	8.501915	28.09776	0	0	0	0	0	14.29009	0	34.33446	0.0185185	1.78704	0	1.395062	0	24.75027	6.762343	16.496502	24.62033	20.13583	5.756138	0	1	0	0	0	0	0	0	0	0	0.480769	0	0	0	0	0	0	0	0	0	16.713706	29.003133	18.04941	11.554022	2.08025	25.29382	0	11.684906	30.688223	0	26.17899	0	0	24.2292	0	0	0	0	11.24074	0	0	18.509296
K09903	0	0.245989	0	0	1.247772	0	2.42188	20.208147	0.367347	10.47043	0.292398	2.411931	0.335034	3.17166	1.5423518	0	18.956666	3.573423	1.906185	3.183825	1.034802	7.659521	19.1196798	0	20.068277	0	0.657613	11.993226	12.351097	3.462559	5.158103	1.345098	0	2.579301	1.37037	3.28556	0.77551	4.35694	10.44665	3.1729219	12.2861371	0.765306	0	0.922607	1.790841	0.505475	2.663482	4.654272	0.263158	8.6687828	2.6545	2.85106	0.900709	4.139959	23.891901	0	0.255102	0.622103	1.35396	0.782456	0	3.892572	0	1.8903588	1.16279	0.510204	0	2.693015	1.068863	2.980476	3.495416	0.92555	0.401361	2.41844	0.7484463	12.050524	3.065656	36.4880039	33.84914119	33.7259467	17.2218313	14.827802	15.397877	28.8086238	17.034516	25.3988233	29.66489	22.383464	18.8682832	19.5430483	22.9556747	7.255434	6.015056	34.774921	26.957656	30.888896	1.738618	0.637227	9.997523	2.832443	0.991375	0.885295	0.387597	0	0.693698	5.2684767	0	5.2575755	1.347007	1.019886	0.513746	0	0.397661	1.3734304	0.628378	0	0	0
K16293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.521429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357143	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.138095	0	0	0	0	0	0	0	0	0	0	0	0.990476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00029	0	0	0	0.0549708	0.747895	0	0.265252	16.015986	0.7676336	1	0.52962	1.082076	0.3366806	2.6094828	1.867375	0.880952	27.7444537	0.5992132	1.4304934	1.193398	2.662464	19.2462366	15.7069917	0	23.9483079	3.391693	0	12.6862945	26.4362141	18.6676574	0.397878	0.4738658	0.4629292	1.074714	0	3.375307	0	0.699553	14.483342	1.378991	4.8252695	4.0489109	1.259063	0	0.890202	0.9516632	2.5518596	11.8961865	1.839469	3.6485185	1.0419504	6.27971	1.675928	2.778466	7.0336584	0.0701262	0.132626	1.7096904	25.10325	0.070028	0.871212	4.3418009	0	1.705472	0.104623	0.265252	0.410254	0.592959	0	8.2443029	1.3444448	1.076282	0.64191	2.7630782	0	5.4816492	2.6076231	10.9109487	8.9658916	18.0850988	29.8666835	6.894358	41.4079861	19.4019679	34.467887	21.981779	26.7400511	30.4653448	29.1894065	25.2161929	18.1877742	23.5612991	21.4345486	9.3672968	19.2003652	12.4337166	0.780545	0.33528	0.3734002	2.5388743	1.8289432	4.606689	0.207158	0	0	25.0759684	0	3.745797	7.143009	0.140056	0.5952222	9.59246	7.63706	1.6712599	0.265252	4.029053	1.82141	0
K12063	0	0	2.71928	0	0	0	0	3.8647346	0	0	0	0.0617284	0	9.052728	0	0.120482	0	23.8039	0.107181	0.635965	0.5510895	0.961972	2.436039	0	6.084768	0	0.0610687	8.980488	0	0.127226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448284	0	0	1.48817	0.0464923	0.1241179	0.124533	0.367647	0.367647	1.50735	0.534568	0	0	0.122785	0	0	0	1.197177	0	0.381679	0.309023	0	0	0	0	1.18448	0	0	65.0235314	1.090585	0	0.880184	0.123609	0	0	0	0.422152	0	20.95976	2.2123907	0.260595	0.0622665	0.0344541	0.0617284	2.6992754	4.2263363	0	1.019575	0.446429	6.01103	0	0.9953277	50.9170665	0.136986	0.0617284	0.630709	0	0	0	0	0	0	0.1843583	1.0373914	0	0	0	0	0	0.489412	0	0	0	0
K08990	0	0	0	0	8.611486	0.2185788	44.2929	5.3622617	0.272131	0.269945	0.163934	26.566117	0.138344	1.46468	0.534841	0.327869	2.2124789	0.327869	0.21024	6.2202106	0	2.30905	15.84415897	0.884956	2.4770169	13.129925	28.33223	0	3.871991	6.652732	0	0	0	2.98006	0	0.986853	0	0	0.229847	0	1.267975	0	0.634921	1.63934	19.439909	15.906	0	1.6803328	0.334632	1.685426	25.624048	0	0	0.165017	1.090818	0.327869	1.841803	0	0	0.346021	0.61329	5.520893	0	0	0	10.36393	16.88852	3.699433	11.095309	1.297385	0.653573	31.89621	15.6305	1.640636	0	1.500343	69.945908	6.072237	3.193849	3.102167	4.344004	10.781095	6.205597	3.340717	10.864784	4.107769	3.741622	5.814244	13.317727	7.43973	3.442587	8.336462	5.696437	3.055518	2.5240417	2.669478	9.59649	0	0.163399	0.752647	0	0.979285	14.00765	0.327869	0.11453	0.655738	0	2.347429	0	0.0535519	0	0.327869	48.1137	21.612203	27.6317	4.02103	0.163934	0
K11004	6.139792	0	0	14.02113	0.0753012	0.306748	0	0.420168	0	0	0	0	0	0.722283	0	0	0.226586	0.166667	0	3.696202	0	1.6197264	0	0	0.9971833	0	26.23059	0	2	0.122992	0	0	0	0.753776	0	28.4505	0	0	0	41.5015351	0.3761682	0.600601	0.15015	0.488802	0.15015	0	0	20.762214	0.15015	0.360861	0.187187	32.13134	0	0.149477	11.337344	0	0	0.44843	1.400949	0	0.169468	0	0	0	0.0753012	0	0	0	0	0	0.1506024	0	8.80447	0	0	0	1.7826277	0.721088	2.392124	2.061043	0.6102822	0.4847747	1.534657	2.102213	0	1.6476632	1.81702	1.243887	1.515541	0.8506287	0.754085	1.4035587	1.464897	0.153374	2.780439	1.607086	8.12017	0	0.420168	0.1204819	0	0	0	0	0	0	0	0	0	0.151057	0	0	0	0.0753012	0	0	0	0
K19169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271739	1.86413	0	0.13587	0.271739	0.171196	0	0	0	0.406703	0.295858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03616	1.057553	0.359712	0	0.882494	21.721853	0.359712	7.681054	2.681897	12.817756	0	20.986458	7.378103	5.42446	0.675676	14.628305	5.332843	7.457428	20.887233	1.621344	0.653153	0.608108	12.610204	4.192795	30.601927	4.1515661	6.552952	15.788969	11.678086	8.135797	4.346917	3	3.40048	13.18705	11.934357	16.50604	16.68345	14.988015	0	0	18.558712	10.777233	3.649521	0	8.267951	16.597125	0	10.22403	15.083356	3.853129	2.05254	0	19.525172	16.28532	20.712235	5.670218	10.558712	15.199004	1.586085	0	0	0	0.699301	10.47482	1.56757	13.52518	2.15828	0	0	0.222222	1.404452	15.432679	4.184654	11.781673	18.571793	13.232611	7.068996	0	4.54834	3.277035	3.177663	9.640736	7.479647	12.958387	7.479597	8.523758	3.416025	1.910117	6.623871	6.428258	6.689614	9.750106	7.15813	10.815382	6.502965	5.708378	5.286017	10.702637	22.57076	13.242202	8.990414	0.717026	10.4245	0.330159	7.059952	24.055167	2.596846	23.8225	1.491693	0.482014	15.335927	3.709854	0	0	0	2.37141	0	0.337838	10.21104
K03559	0	6.41518	0.98	3.80247	0	0.522088	0	10.048051	0	3.829163	1.681258	0	0	0	1.82892	0	12.990495	0	2.366667	1.588235	11.379134	6.305418	11.964778	0.977048	17.127691	4.40595	0	6.38209	9.066942	1.125	2.913988	0	0	2.164992	2.49383	3.11509	29.0255	0	4.811998	3.14336	11.741454	0.454545	25.005922	0.296296	0.549451	3.34959	6.810732	3.714207	3.289939	4.81481	5.997661	41.19531	35.676399	35.07647	4.534659	0	0	1.44681	1.50877	0	15.4796	2.684816	0	0.486275	0.123457	0	3.160779	1.323232	0.313726	1.051694	1.219051	3.573574	0	1.694873	0.148148	3.542974	2.960381	21.137909	18.421971	19.64554	17.998119	3.625045	14.503541	20.520919	16.083886	19.656805	8.490578	14.057959	14.548884	14.952691	14.693076	9.8212116	8.692315	13.179581	26.145208	30.939387	0	1.394558	0	0.471545	4.448705	1.250201	0.617021	0	0	4.72346	0	2.116815	2.966319	1.755553	0	0	2.81172	1.345059	0	2.414996	0.769231	0
K09931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677419	0	0	0	0	0.770492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136816	0	0.381679	0	0	0	0	3.31224	0	0	0	0	0	0	0	0	0	0	0	2.8481	0	0	0	0	0.373134	0	0	0	0	0	0	0	0	0	0	0	0	1.08148	0	0	0	0	0	0	0.590123	0	0	0	0.121891	0	0.793651	0.285714	0	1.10288	0	1.00746	0.322581	0	0.769892	1.106043	0	0.973957	1.591862	1.333392	0.275269	0.527993	0.386364	0	1.492534	1.789304	0	0.322581	0	0	0	0	0	0	0	0	0	0	0	2.52346	0	0	0.322581	0	0	0	0	0	1.88889	3.28148	2.46914	2.03951
K07768	0	0	0	0	0.140056	0	0	0	0	0	0	0	0.607903	0	0.268643	0	0.982349	0	0	0	0	0.617834	0.306748	0	0.671916	0.153374	0	1.478528	0.306748	0	0	0	0	0	0	0.5556096	0	0	0.660066	0	0.555719	0	0	0	0.117587	0.330033	0.7786844	0	0	0.9506585	0	0	0	0	0	0	0	0	0	0	0.123722	0	0	0	0	0	0	0	0	0.246499	0	0	0	0.400588	0	0.711443	0.165017	0.634245	0.784257	0.151976	0.0838446	4.329529	1.201152	0.6123656	3.155072	1.094029	0.1554272	4.801064	0.643324	0.648677	1.018567	2.244141	0.718886	2.6208906	0.330033	0.969059	0.165017	0	0	0	0.140056	0.306748	0	0	0	1.282054	0	0	0	0	0	0	0	0.102708	0	0	0	0
K00411	1.47727	2.34167	0	0	0	0	0	3.76854	0	0	0	0	0	0.162037	0	0	3.816568	0	0.372414	0	2.8062	2.138207	1.662938	0.411765	1.403509	2.6549	0	0.837535	2.298493	4.914414	0	0	0.613426	0	0	0	1.7338	0	1.13178	0.420168	3.451559	0	0	0	0	0	0.670139	1.03261	0.347222	0	0.826087	7.59151	11.80103	5.341	0.687452	0	0	0	3.76554	0	0.344828	0	0	0	0	0	0	0.645161	0	1.547413	0.508046	0	0	1.117242	0.641379	1	0	1.127283	5.609568	1.193255	2.670782	0.707174	2.617219	7.1612	5.349026	0.860736	10.056702	2.982601	2.781103	4.2649	3.005378	1.018229	0.357639	5.464061	3.563072	0.959479	0	0.293729	0	0.342529	0.797619	1.568627	0	0	0	3.848123	0	0.29096	1.43785	0	0	0.118644	1.13277	0	0	0	0	0
